0.056,0.0033661,-368.1246,421.0836
0.057,0.0034489,-425.7793,426.0868
0.058,0.0035284,-481.7537,430.5034
0.059,0.0036042,-535.8268,434.3187
0.06,0.0036761,-587.7853,437.5199
0.061,0.0037439,-637.424,440.0965
0.062,0.0038074,-684.5471,442.0396
0.063,0.0038665,-728.9686,443.3428
0.064,0.0039208,-770.5132,444.0014
0.065,0.0039702,-809.017,444.0129
0.066,0.0040147,-844.3279,443.3772
0.067,0.004054,-876.3067,442.0958
0.068,0.0040881,-904.8271,440.1727
0.069,0.0041167,-929.7765,437.6139
0.07,0.0041399,-951.0565,434.4275
0.071,0.0041576,-968.5832,430.6235
0.072,0.0041696,-982.2873,426.214
0.073,0.0041761,-992.1147,421.2133
0.074,0.0041768,-998.0267,415.6371
0.075,0.004172,-1000,409.5034
0.076,0.0041615,-998.0267,402.8318
0.077,0.0041454,-992.1147,395.6436
0.078,0.0041237,-982.2873,387.9619
0.079,0.0040966,-968.5832,379.811
0.08,0.004064,-951.0565,371.2171
0.081,0.0040262,-929.7765,362.2073
0.082,0.0039833,-904.8271,352.8102
0.083,0.0039352,-876.3067,343.0556
0.084,0.0038824,-844.3279,332.9742
0.085,0.0038248,-809.017,322.5976
0.086,0.0037627,-770.5132,311.9582
0.087,0.0036962,-728.9686,301.0892
0.088,0.0036257,-684.5471,290.0242
0.089,0.0035512,-637.424,278.7972
0.09,0.0034731,-587.7853,267.4426
0.091,0.0033916,-535.8268,255.9949
0.092,0.0033069,-481.7537,244.4886
0.093,0.0032193,-425.7793,232.9581
0.094,0.003129,-368.1246,221.4376
0.095,0.0030364,-309.017,209.9608
0.096,0.0029418,-248.6899,198.5612
0.097,0.0028453,-187.3813,187.2714
0.098,0.0027473,-125.3332,176.1234
0.099,0.0026482,-62.7905,165.1483
0.1,0.0025481,-2.4493e-013,154.3762
0.101,0.0024474,62.7905,143.8361
0.102,0.0023464,125.3332,133.5559
0.103,0.0022453,187.3813,123.5622
0.104,0.0021445,248.6899,113.8799
0.105,0.0020443,309.017,104.5328
0.106,0.0019448,368.1246,95.543
0.107,0.0018465,425.7793,86.9309
0.108,0.0017495,481.7537,78.715
0.109,0.0016541,535.8268,70.9124
0.11,0.0015606,587.7853,63.538
0.111,0.0014691,637.424,56.605
0.112,0.00138,684.5471,50.1245
0.113,0.0012935,728.9686,44.1056
0.114,0.0012096,770.5132,38.5555
0.115,0.0011287,809.017,33.4794
0.116,0.0010509,844.3279,28.8802
0.117,0.00097634,876.3067,24.759
0.118,0.00090519,904.8271,21.1147
0.119,0.00083757,929.7765,17.9441
0.12,0.0007736,951.0565,15.2423
0.121,0.00071336,968.5832,13.002
0.122,0.00065695,982.2873,11.2142
0.123,0.00060442,992.1147,9.8679
0.124,0.00055581,998.0267,8.9502
0.125,0.00051116,1000,8.4464
0.126,0.00047047,998.0267,8.3402
0.127,0.00043374,992.1147,8.6135
0.128,0.00040094,982.2873,9.2467
0.129,0.00037203,968.5832,10.2185
0.13,0.00034695,951.0565,11.5064
0.131,0.00032563,929.7765,13.0865
0.132,0.00030797,904.8271,14.9337
0.133,0.00029386,876.3067,17.0217
0.134,0.00028319,844.3279,19.3235
0.135,0.00027582,809.017,21.8109
0.136,0.0002716,770.5132,24.455
0.137,0.00027036,728.9686,27.2265
0.138,0.00027192,684.5471,30.0952
0.139,0.0002761,637.424,33.0308
0.14,0.00028269,587.7853,36.0026
0.141,0.00029149,535.8268,38.9799
0.142,0.00030228,481.7537,41.9318
0.143,0.00031482,425.7793,44.8278
0.144,0.00032889,368.1246,47.6373
0.145,0.00034424,309.017,50.3305
0.146,0.00036062,248.6899,52.8776
0.147,0.00037779,187.3813,55.2499
0.148,0.00039548,125.3332,57.4192
0.149,0.00041344,62.7905,59.3582
0.15,0.00043142,3.6739e-013,61.0407
0.151,0.00044915,-62.7905,62.4415
0.152,0.00046639,-125.3332,63.5365
0.153,0.00048286,-187.3813,64.303
0.154,0.00049834,-248.6899,64.7199
0.155,0.00051256,-309.017,64.7673
0.156,0.00052528,-368.1246,64.427
0.157,0.00053628,-425.7793,63.6824
0.158,0.00054532,-481.7537,62.5187
0.159,0.00055218,-535.8268,60.9229
0.16,0.00055666,-587.7853,58.8837
0.161,0.00055855,-637.424,56.3919
0.162,0.00055767,-684.5471,53.4401
0.163,0.00055384,-728.9686,50.023
0.164,0.0005469,-770.5132,46.1371
0.165,0.00053669,-809.017,41.7812
0.166,0.00052308,-844.3279,36.9559
0.167,0.00050595,-876.3067,31.6641
0.168,0.00048518,-904.8271,25.9103
0.169,0.0004607,-929.7765,19.7015
0.17,0.00043242,-951.0565,13.0465
0.171,0.00040029,-968.5832,5.9559
0.172,0.00036427,-982.2873,-1.5574
0.173,0.00032432,-992.1147,-9.479
0.174,0.00028044,-998.0267,-17.7923
0.175,0.00023265,-1000,-26.4792
0.176,0.00018097,-998.0267,-35.5198
0.177,0.00012544,-992.1147,-44.8925
0.178,6.6119e-005,-982.2873,-54.5743
0.179,3.0929e-006,-968.5832,-64.5404
0.18,-6.3546e-005,-951.0565,-74.7651
0.181,-0.00013369,-929.7765,-85.2211
0.182,-0.00020721,-904.8271,-95.8799
0.183,-0.00028396,-876.3067,-106.7122
0.184,-0.00036378,-844.3279,-117.6874
0.185,-0.00044652,-809.017,-128.7743
0.186,-0.00053197,-770.5132,-139.941
0.187,-0.00061994,-728.9686,-151.1548
0.188,-0.00071022,-684.5471,-162.3827
0.189,-0.00080258,-637.424,-173.5914
0.19,-0.0008968,-587.7853,-184.7471
0.191,-0.00099263,-535.8268,-195.8163
0.192,-0.0010898,-481.7537,-206.7652
0.193,-0.0011881,-425.7793,-217.5604
0.194,-0.0012872,-368.1246,-228.1687
0.195,-0.0013869,-309.017,-238.5573
0.196,-0.0014869,-248.6899,-248.6942
0.197,-0.0015868,-187.3813,-258.5477
0.198,-0.0016865,-125.3332,-268.0872
0.199,-0.0017856,-62.7905,-277.2829
0.2,-0.0018839,-4.8986e-013,-286.1061
0.201,-0.001981,62.7905,-294.5292
0.202,-0.0020766,125.3332,-302.5259
0.203,-0.0021706,187.3813,-310.0712
0.204,-0.0022626,248.6899,-317.1417
0.205,-0.0023523,309.017,-323.7153
0.206,-0.0024394,368.1246,-329.7719
0.207,-0.0025238,425.7793,-335.2926
0.208,-0.0026052,481.7537,-340.2609
0.209,-0.0026832,535.8268,-344.6616
0.21,-0.0027578,587.7853,-348.4818
0.211,-0.0028286,637.424,-351.7104
0.212,-0.0028954,684.5471,-354.3383
0.213,-0.0029581,728.9686,-356.3584
0.214,-0.0030165,770.5132,-357.7658
0.215,-0.0030703,809.017,-358.5577
0.216,-0.0031195,844.3279,-358.7331
0.217,-0.0031638,876.3067,-358.2936
0.218,-0.0032032,904.8271,-357.2424
0.219,-0.0032376,929.7765,-355.5852
0.22,-0.0032669,951.0565,-353.3294
0.221,-0.0032909,968.5832,-350.4848
0.222,-0.0033096,982.2873,-347.0628
0.223,-0.0033231,992.1147,-343.0772
0.224,-0.0033312,998.0267,-338.5433
0.225,-0.0033339,1000,-333.4785
0.226,-0.0033314,998.0267,-327.9019
0.227,-0.0033235,992.1147,-321.8343
0.228,-0.0033103,982.2873,-315.2981
0.229,-0.003292,968.5832,-308.3172
0.23,-0.0032686,951.0565,-300.917
0.231,-0.0032402,929.7765,-293.1243
0.232,-0.0032069,904.8271,-284.9671
0.233,-0.0031688,876.3067,-276.4745
0.234,-0.0031261,844.3279,-267.6766
0.235,-0.003079,809.017,-258.6044
0.236,-0.0030276,770.5132,-249.2899
0.237,-0.0029721,728.9686,-239.7654
0.238,-0.0029128,684.5471,-230.064
0.239,-0.0028498,637.424,-220.2191
0.24,-0.0027833,587.7853,-210.2645
0.241,-0.0027137,535.8268,-200.234
0.242,-0.0026411,481.7537,-190.1615
0.243,-0.0025659,425.7793,-180.0808
0.244,-0.0024882,368.1246,-170.0254
0.245,-0.0024084,309.017,-160.0285
0.246,-0.0023267,248.6899,-150.1227
0.247,-0.0022434,187.3813,-140.3401
0.248,-0.0021588,125.3332,-130.712
0.249,-0.0020732,62.7905,-121.2688
0.25,-0.0019868,6.1232e-013,-112.0401
0.251,-0.0019,-62.7905,-103.0541
0.252,-0.001813,-125.3332,-94.3381
0.253,-0.0017261,-187.3813,-85.9179
0.254,-0.0016397,-248.6899,-77.8179
0.255,-0.0015539,-309.017,-70.0613
0.256,-0.0014691,-368.1246,-62.6693
0.257,-0.0013855,-425.7793,-55.6617
0.258,-0.0013034,-481.7537,-49.0565
0.259,-0.001223,-535.8268,-42.8699
0.26,-0.0011446,-587.7853,-37.1164
0.261,-0.0010684,-637.424,-31.8082
0.262,-0.00099464,-684.5471,-26.9559
0.263,-0.00092348,-728.9686,-22.5681
0.264,-0.00085514,-770.5132,-18.6512
0.265,-0.00078981,-809.017,-15.2096
0.266,-0.00072765,-844.3279,-12.2457
0.267,-0.00066882,-876.3067,-9.7599
0.268,-0.00061345,-904.8271,-7.7505
0.269,-0.00056167,-929.7765,-6.2136
0.27,-0.00051358,-951.0565,-5.1436
0.271,-0.00046927,-968.5832,-4.5327
0.272,-0.00042881,-982.2873,-4.3712
0.273,-0.00039226,-992.1147,-4.6473
0.274,-0.00035966,-998.0267,-5.3477
0.275,-0.00033103,-1000,-6.457
0.276,-0.00030637,-998.0267,-7.9583
0.277,-0.00028566,-992.1147,-9.8327
0.278,-0.00026889,-982.2873,-12.0602
0.279,-0.00025599,-968.5832,-14.6188
0.28,-0.0002469,-951.0565,-17.4854
0.281,-0.00024155,-929.7765,-20.6355
0.282,-0.00023983,-904.8271,-24.0434
0.283,-0.00024163,-876.3067,-27.6824
0.284,-0.00024682,-844.3279,-31.5246
0.285,-0.00025526,-809.017,-35.5413
0.286,-0.0002668,-770.5132,-39.7033
0.287,-0.00028125,-728.9686,-43.9804
0.288,-0.00029844,-684.5471,-48.3421
0.289,-0.00031818,-637.424,-52.7574
0.29,-0.00034025,-587.7853,-57.1952
0.291,-0.00036445,-535.8268,-61.6241
0.292,-0.00039054,-481.7537,-66.0128
0.293,-0.00041829,-425.7793,-70.3303
0.294,-0.00044746,-368.1246,-74.5454
0.295,-0.0004778,-309.017,-78.6278
0.296,-0.00050907,-248.6899,-82.5473
0.297,-0.000541,-187.3813,-86.2747
0.298,-0.00057333,-125.3332,-89.7813
0.299,-0.00060581,-62.7905,-93.0393
0.3,-0.00063816,-7.3479e-013,-96.0221
0.301,-0.00067013,62.7905,-98.704
0.302,-0.00070146,125.3332,-101.0606
0.303,-0.00073187,187.3813,-103.0688
0.304,-0.00076113,248.6899,-104.7068
0.305,-0.00078898,309.017,-105.9545
0.306,-0.00081517,368.1246,-106.7932
0.307,-0.00083945,425.7793,-107.206
0.308,-0.00086161,481.7537,-107.1778
0.309,-0.00088141,535.8268,-106.6951
0.31,-0.00089865,587.7853,-105.7462
0.311,-0.00091311,637.424,-104.3217
0.312,-0.00092461,684.5471,-102.4139
0.313,-0.00093296,728.9686,-100.0169
0.314,-0.000938,770.5132,-97.1272
0.315,-0.00093956,809.017,-93.7431
0.316,-0.00093752,844.3279,-89.8651
0.317,-0.00093175,876.3067,-85.4955
0.318,-0.00092213,904.8271,-80.6389
0.319,-0.00090857,929.7765,-75.3018
0.32,-0.000891,951.0565,-69.4928
0.321,-0.00086934,968.5832,-63.2224
0.322,-0.00084356,982.2873,-56.503
0.323,-0.00081363,992.1147,-49.3491
0.324,-0.00077953,998.0267,-41.7769
0.325,-0.00074128,1000,-33.8044
0.326,-0.0006989,998.0267,-25.4512
0.327,-0.00065242,992.1147,-16.7389
0.328,-0.00060191,982.2873,-7.6902
0.329,-0.00054745,968.5832,1.6702
0.33,-0.00048912,951.0565,11.3167
0.331,-0.00042703,929.7765,21.222
0.332,-0.00036131,904.8271,31.358
0.333,-0.0002921,876.3067,41.6953
0.334,-0.00021955,844.3279,52.2034
0.335,-0.00014384,809.017,62.8513
0.336,-6.5147e-005,770.5132,73.6069
0.337,1.6334e-005,728.9686,84.4379
0.338,0.00010039,684.5471,95.3111
0.339,0.0001868,637.424,106.1932
0.34,0.00027534,587.7853,117.0506
0.341,0.00036575,535.8268,127.8497
0.342,0.0004578,481.7537,138.5567
0.343,0.00055122,425.7793,149.1382
0.344,0.00064574,368.1246,159.5609
0.345,0.0007411,309.017,169.7922
0.346,0.00083701,248.6899,179.7997
0.347,0.0009332,187.3813,189.5519
0.348,0.0010294,125.3332,199.0181
0.349,0.0011253,62.7905,208.1683
0.35,0.0012206,-2.6955e-012,216.9738
0.351,0.001315,-62.7905,225.4068
0.352,0.0014083,-125.3332,233.441
0.353,0.0015001,-187.3813,241.0513
0.354,0.0015903,-248.6899,248.2139
0.355,0.0016784,-309.017,254.9069
0.356,0.0017643,-368.1246,261.1098
0.357,0.0018477,-425.7793,266.8038
0.358,0.0019283,-481.7537,271.9718
0.359,0.0020059,-535.8268,276.5989
0.36,0.0020802,-587.7853,280.6716
0.361,0.0021511,-637.424,284.1788
0.362,0.0022183,-684.5471,287.1112
0.363,0.0022816,-728.9686,289.4614
0.364,0.0023408,-770.5132,291.2243
0.365,0.0023958,-809.017,292.3967
0.366,0.0024464,-844.3279,292.9777
0.367,0.0024925,-876.3067,292.9683
0.368,0.0025338,-904.8271,292.3716
0.369,0.0025704,-929.7765,291.1929
0.37,0.0026021,-951.0565,289.4395
0.371,0.0026288,-968.5832,287.1208
0.372,0.0026506,-982.2873,284.2479
0.373,0.0026672,-992.1147,280.8342
0.374,0.0026788,-998.0267,276.8948
0.375,0.0026852,-1000,272.4468
0.376,0.0026866,-998.0267,267.5088
0.377,0.002683,-992.1147,262.1014
0.378,0.0026743,-982.2873,256.2466
0.379,0.0026606,-968.5832,249.968
0.38,0.0026421,-951.0565,243.2906
0.381,0.0026188,-929.7765,236.2408
0.382,0.0025909,-904.8271,228.8462
0.383,0.0025584,-876.3067,221.1355
0.384,0.0025215,-844.3279,213.1386
0.385,0.0024804,-809.017,204.8859
0.386,0.0024353,-770.5132,196.409
0.387,0.0023862,-728.9686,187.74
0.388,0.0023336,-684.5471,178.9114
0.389,0.0022774,-637.424,169.9563
0.39,0.0022181,-587.7853,160.908
0.391,0.0021557,-535.8268,151.7998
0.392,0.0020906,-481.7537,142.6653
0.393,0.002023,-425.7793,133.5378
0.394,0.0019532,-368.1246,124.4503
0.395,0.0018814,-309.017,115.4357
0.396,0.0018079,-248.6899,106.5261
0.397,0.0017329,-187.3813,97.7531
0.398,0.0016569,-125.3332,89.1476
0.399,0.0015799,-62.7905,80.7396
0.4,0.0015025,-9.7972e-013,72.5579
0.401,0.0014247,62.7905,64.6307
0.402,0.0013469,125.3332,56.9845
0.403,0.0012694,187.3813,49.6448
0.404,0.0011924,248.6899,42.6355
0.405,0.0011162,309.017,35.9792
0.406,0.0010412,368.1246,29.6967
0.407,0.00096748,425.7793,23.8074
0.408,0.00089539,481.7537,18.3288
0.409,0.00082514,535.8268,13.2765
0.41,0.00075699,587.7853,8.6645
0.411,0.00069115,637.424,4.5047
0.412,0.00062784,684.5471,0.80716
0.413,0.00056726,728.9686,-2.4201
0.414,0.00050961,770.5132,-5.1712
0.415,0.00045505,809.017,-7.4421
0.416,0.00040376,844.3279,-9.2309
0.417,0.00035589,876.3067,-10.5377
0.418,0.00031155,904.8271,-11.3648
0.419,0.00027088,929.7765,-11.7163
0.42,0.00023397,951.0565,-11.5986
0.421,0.00020092,968.5832,-11.0198
0.422,0.00017177,982.2873,-9.9903
0.423,0.00014659,992.1147,-8.5221
0.424,0.00012542,998.0267,-6.6291
0.425,0.00010826,1000,-4.3271
0.426,9.5108e-005,998.0267,-1.6338
0.427,8.5957e-005,992.1147,1.4319
0.428,8.0766e-005,982.2873,4.8492
0.429,7.9482e-005,968.5832,8.5957
0.43,8.2035e-005,951.0565,12.6479
0.431,8.8339e-005,929.7765,16.9808
0.432,9.8292e-005,904.8271,21.5683
0.433,0.00011178,876.3067,26.3831
0.434,0.00012866,844.3279,31.3969
0.435,0.00014879,809.017,36.5808
0.436,0.000172,770.5132,41.9047
0.437,0.00019813,728.9686,47.3382
0.438,0.00022699,684.5471,52.8503
0.439,0.00025837,637.424,58.4097
0.44,0.00029206,587.7853,63.9848
0.441,0.00032785,535.8268,69.5437
0.442,0.0003655,481.7537,75.0548
0.443,0.00040478,425.7793,80.4864
0.444,0.00044544,368.1246,85.8073
0.445,0.00048722,309.017,90.9865
0.446,0.00052988,248.6899,95.9936
0.447,0.00057315,187.3813,100.7988
0.448,0.00061676,125.3332,105.3731
0.449,0.00066045,62.7905,109.6884
0.45,0.00070396,1.1022e-012,113.7175
0.451,0.00074701,-62.7905,117.4345
0.452,0.00078934,-125.3332,120.8146
0.453,0.00083068,-187.3813,123.8343
0.454,0.00087078,-248.6899,126.4715
0.455,0.00090938,-309.017,128.7058
0.456,0.00094623,-368.1246,130.518
0.457,0.00098109,-425.7793,131.891
0.458,0.0010137,-481.7537,132.8093
0.459,0.0010439,-535.8268,133.259
0.46,0.0010714,-587.7853,133.2283
0.461,0.001096,-637.424,132.7073
0.462,0.0011175,-684.5471,131.688
0.463,0.0011358,-728.9686,130.1643
0.464,0.0011507,-770.5132,128.1325
0.465,0.0011619,-809.017,125.5904
0.466,0.0011694,-844.3279,122.5383
0.467,0.0011731,-876.3067,118.9783
0.468,0.0011727,-904.8271,114.9147
0.469,0.0011683,-929.7765,110.3537
0.47,0.0011597,-951.0565,105.3038
0.471,0.0011469,-968.5832,99.7751
0.472,0.0011299,-982.2873,93.7799
0.473,0.0011085,-992.1147,87.3324
0.474,0.0010828,-998.0267,80.4486
0.475,0.0010529,-1000,73.1463
0.476,0.0010186,-998.0267,65.445
0.477,0.00098005,-992.1147,57.3659
0.478,0.00093732,-982.2873,48.9318
0.479,0.00089047,-968.5832,40.167
0.48,0.00083959,-951.0565,31.0971
0.481,0.00078479,-929.7765,21.7491
0.482,0.00072618,-904.8271,12.151
0.483,0.0006639,-876.3067,2.3322
0.484,0.00059811,-844.3279,-7.6772
0.485,0.00052898,-809.017,-17.846
0.486,0.00045669,-770.5132,-28.1426
0.487,0.00038143,-728.9686,-38.5344
0.488,0.00030341,-684.5471,-48.9885
0.489,0.00022284,-637.424,-59.4717
0.49,0.00013997,-587.7853,-69.9505
0.491,5.503e-005,-535.8268,-80.3912
0.492,-3.1732e-005,-481.7537,-90.7602
0.493,-0.00012006,-425.7793,-101.0241
0.494,-0.00020968,-368.1246,-111.1498
0.495,-0.00030033,-309.017,-121.1045
0.496,-0.00039173,-248.6899,-130.856
0.497,-0.0004836,-187.3813,-140.3728
0.498,-0.00057566,-125.3332,-149.624
0.499,-0.00066762,-62.7905,-158.5799
0.5,-0.0007592,-1.2246e-012,-167.2116
0.501,-0.00085011,62.7905,-175.4915
0.502,-0.00094007,125.3332,-183.393
0.503,-0.0010288,187.3813,-190.8911
0.504,-0.001116,248.6899,-197.9622
0.505,-0.0012014,309.017,-204.5839
0.506,-0.0012848,368.1246,-210.7359
0.507,-0.0013659,425.7793,-216.3993
0.508,-0.0014443,481.7537,-221.5571
0.509,-0.00152,535.8268,-226.1939
0.51,-0.0015926,587.7853,-230.2966
0.511,-0.001662,637.424,-233.8537
0.512,-0.0017279,684.5471,-236.8559
0.513,-0.0017901,728.9686,-239.2957
0.514,-0.0018484,770.5132,-241.1678
0.515,-0.0019027,809.017,-242.4691
0.516,-0.0019528,844.3279,-243.1983
0.517,-0.0019985,876.3067,-243.3564
0.518,-0.0020397,904.8271,-242.9463
0.519,-0.0020764,929.7765,-241.9733
0.52,-0.0021084,951.0565,-240.4443
0.521,-0.0021356,968.5832,-238.3687
0.522,-0.002158,982.2873,-235.7574
0.523,-0.0021755,992.1147,-232.6236
0.524,-0.0021881,998.0267,-228.9823
0.525,-0.0021958,1000,-224.8502
0.526,-0.0021987,998.0267,-220.246
0.527,-0.0021966,992.1147,-215.1898
0.528,-0.0021897,982.2873,-209.7036
0.529,-0.0021781,968.5832,-203.8106
0.53,-0.0021618,951.0565,-197.5358
0.531,-0.0021408,929.7765,-190.9052
0.532,-0.0021154,904.8271,-183.9463
0.533,-0.0020857,876.3067,-176.6875
0.534,-0.0020517,844.3279,-169.1583
0.535,-0.0020137,809.017,-161.3891
0.536,-0.0019718,770.5132,-153.4111
0.537,-0.0019262,728.9686,-145.2562
0.538,-0.0018772,684.5471,-136.9566
0.539,-0.0018248,637.424,-128.5451
0.54,-0.0017694,587.7853,-120.0547
0.541,-0.0017111,535.8268,-111.5186
0.542,-0.0016503,481.7537,-102.9699
0.543,-0.0015871,425.7793,-94.4418
0.544,-0.0015218,368.1246,-85.9669
0.545,-0.0014547,309.017,-77.5778
0.546,-0.0013861,248.6899,-69.3063
0.547,-0.0013162,187.3813,-61.1837
0.548,-0.0012453,125.3332,-53.2406
0.549,-0.0011737,62.7905,-45.5066
0.55,-0.0011017,-2.2056e-012,-38.0105
0.551,-0.0010295,-62.7905,-30.7798
0.552,-0.00095744,-125.3332,-23.8409
0.553,-0.00088579,-187.3813,-17.2188
0.554,-0.00081482,-248.6899,-10.9373
0.555,-0.00074479,-309.017,-5.0184
0.556,-0.00067598,-368.1246,0.51709
0.557,-0.00060865,-425.7793,5.6504
0.558,-0.00054303,-481.7537,10.3643
0.559,-0.00047939,-535.8268,14.6434
0.56,-0.00041795,-587.7853,18.4743
0.561,-0.00035892,-637.424,21.8451
0.562,-0.00030254,-684.5471,24.7464
0.563,-0.00024899,-728.9686,27.1704
0.564,-0.00019846,-770.5132,29.1115
0.565,-0.00015113,-809.017,30.5661
0.566,-0.00010715,-844.3279,31.5326
0.567,-6.6679e-005,-876.3067,32.0115
0.568,-2.9835e-005,-904.8271,32.0054
0.569,3.2637e-006,-929.7765,31.5189
0.57,3.252e-005,-951.0565,30.5585
0.571,5.7853e-005,-968.5832,29.133
0.572,7.9197e-005,-982.2873,27.2528
0.573,9.6506e-005,-992.1147,24.9303
0.574,0.00010975,-998.0267,22.18
0.575,0.00011891,-1000,19.018
0.576,0.00012401,-998.0267,15.4621
0.577,0.00012505,-992.1147,11.5318
0.578,0.00012208,-982.2873,7.2482
0.579,0.00011515,-968.5832,2.6339
0.58,0.00010434,-951.0565,-2.287
0.581,8.9741e-005,-929.7765,-7.4893
0.582,7.1453e-005,-904.8271,-12.9465
0.583,4.96e-005,-876.3067,-18.631
0.584,2.4319e-005,-844.3279,-24.5141
0.585,-4.2391e-006,-809.017,-30.5665
0.586,-3.5909e-005,-770.5132,-36.7579
0.587,-7.0511e-005,-728.9686,-43.0576
0.588,-0.00010786,-684.5471,-49.4341
0.589,-0.00014774,-637.424,-55.8557
0.59,-0.00018995,-587.7853,-62.2906
0.591,-0.00023425,-535.8268,-68.7066
0.592,-0.00028043,-481.7537,-75.0717
0.593,-0.00032823,-425.7793,-81.354
0.594,-0.00037741,-368.1246,-87.5217
0.595,-0.00042771,-309.017,-93.5437
0.596,-0.00047887,-248.6899,-99.3892
0.597,-0.00053062,-187.3813,-105.028
0.598,-0.00058271,-125.3332,-110.431
0.599,-0.00063485,-62.7905,-115.5697
0.6,-0.00068679,-1.4696e-012,-120.4165
0.601,-0.00073824,62.7905,-124.9453
0.602,-0.00078894,125.3332,-129.131
0.603,-0.00083862,187.3813,-132.9496
0.604,-0.00088703,248.6899,-136.379
0.605,-0.00093389,309.017,-139.3983
0.606,-0.00097896,368.1246,-141.9882
0.607,-0.001022,425.7793,-144.1312
0.608,-0.0010627,481.7537,-145.8115
0.609,-0.001101,535.8268,-147.0149
0.61,-0.0011365,587.7853,-147.7295
0.611,-0.0011691,637.424,-147.9451
0.612,-0.0011985,684.5471,-147.6532
0.613,-0.0012246,728.9686,-146.8478
0.614,-0.0012472,770.5132,-145.5246
0.615,-0.0012662,809.017,-143.6815
0.616,-0.0012813,844.3279,-141.3182
0.617,-0.0012925,876.3067,-138.4369
0.618,-0.0012996,904.8271,-135.0415
0.619,-0.0013026,929.7765,-131.138
0.62,-0.0013014,951.0565,-126.7346
0.621,-0.0012958,968.5832,-121.8414
0.622,-0.0012859,982.2873,-116.4703
0.623,-0.0012716,992.1147,-110.6353
0.624,-0.0012528,998.0267,-104.3523
0.625,-0.0012297,1000,-97.6388
0.626,-0.0012022,998.0267,-90.5142
0.627,-0.0011703,992.1147,-82.9995
0.628,-0.0011341,982.2873,-75.1174
0.629,-0.0010937,968.5832,-66.8918
0.63,-0.0010492,951.0565,-58.3484
0.631,-0.0010006,929.7765,-49.5138
0.632,-0.00094815,904.8271,-40.416
0.633,-0.00089189,876.3067,-31.0843
0.634,-0.00083199,844.3279,-21.5485
0.635,-0.00076864,809.017,-11.8397
0.636,-0.00070201,770.5132,-1.9896
0.637,-0.00063229,728.9686,7.9696
0.638,-0.00055968,684.5471,18.0051
0.639,-0.00048441,637.424,28.0837
0.64,-0.00040671,587.7853,38.172
0.641,-0.00032681,535.8268,48.2365
0.642,-0.00024496,481.7537,58.2437
0.643,-0.00016142,425.7793,68.1602
0.644,-7.6444e-005,368.1246,77.9529
0.645,9.6874e-006,309.017,87.5892
0.646,9.6704e-005,248.6899,97.037
0.647,0.00018433,187.3813,106.2647
0.648,0.00027227,125.3332,115.2418
0.649,0.00036026,62.7905,123.9383
0.65,0.000448,-1.9607e-012,132.3254
0.651,0.00053522,-62.7905,140.3757
0.652,0.00062162,-125.3332,148.0625
0.653,0.00070692,-187.3813,155.3608
0.654,0.00079086,-248.6899,162.2471
0.655,0.00087316,-309.017,168.6991
0.656,0.00095354,-368.1246,174.6963
0.657,0.0010318,-425.7793,180.2199
